id;address;datahex;updatetime;name;units;datatype;comment;disablelog;highpriolog;tagcache;export;pollinterval;visparams;enums;covincr;extid;readoninit
14824;14824;;1466685336;Roleta47_step/stop;;1;;1;0;;0;;;;;;
14825;14825;;1466685336;Roleta47_locking;;1;;1;0;;0;;;;;;
14826;14826;;1466685336;Roleta47_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};;;;
14827;14827;FF;1536160228;Roleta47_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14828;14828;F8;1592848681;Roleta47_position indication;;5001;;1;0;;0;;;;;;
14829;14829;00;1592848681;Roleta47_moving status;;1;;1;0;Goscinny_Aneks_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
14830;14830;;1466685336;Roleta47_slat angle indication;;5003;;1;0;;0;;;;;;
14831;14831;;1466685336;Roleta47_free address;;1;;1;0;;0;;;;;;
14832;14832;01;1536160252;Roleta48_up/down;;1;;1;0;;0;;;;;;
14833;14833;;1466685336;Roleta48_scenes;;5;;1;0;;0;;;;;;
14834;14834;;1466685336;Roleta48_step/stop;;1;;1;0;;0;;;;;;
14835;14835;;1466685336;Roleta48_locking;;1;;1;0;;0;;;;;;
14836;14836;;1466685336;Roleta48_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};;;;
14837;14837;FF;1536160252;Roleta48_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14838;14838;00;1592848681;Roleta48_position indication;;5001;;1;0;;0;;;;;;
14839;14839;00;1592848681;Roleta48_moving status;;1;;1;0;Goscinny_Aneks_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
14840;14840;;1466685336;Roleta48_slat angle indication;;5003;;1;0;;0;;;;;;
14841;14841;;1466685336;Roleta48_free address;;1;;1;0;;0;;;;;;
14848;14848;00;1592000717;Roleta49_up/down;;1;;1;0;;0;;;;;;
14849;14849;;1466685402;Roleta49_scenes;;5;;1;0;;0;;;;;;
14850;14850;;1466685402;Roleta49_step/stop;;1;;1;0;;0;;;;;;
14851;14851;;1466685402;Roleta49_locking;;1;;1;0;;0;;;;;;
14852;14852;;1466685402;Roleta49_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};;;;
14853;14853;00;1536160302;Roleta49_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14854;14854;FF;1592848681;Roleta49_position indication;;5001;;1;0;;0;;;;;;
14855;14855;00;1592848681;Roleta49_moving status;;1;;1;0;Goscinny_1_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
14856;14856;;1466685402;Roleta49_slat angle indication;;5003;;1;0;;0;;;;;;
14857;14857;;1466685402;Roleta49_free address;;1;;1;0;;0;;;;;;
14858;14858;00;1560476916;Roleta50_up/down;;1;;1;0;;0;;;;;;
14859;14859;;1466685402;Roleta50_scenes;;5;;1;0;;0;;;;;;
14860;14860;;1466685402;Roleta50_step/stop;;1;;1;0;;0;;;;;;
14861;14861;;1466685402;Roleta50_locking;;1;;1;0;;0;;;;;;
14862;14862;;1466685402;Roleta50_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};;;;
14863;14863;00;1536160303;Roleta50_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14864;14864;FF;1592857282;Roleta50_position indication;;5001;;1;0;;0;;;;;;
14865;14865;00;1592857281;Roleta50_moving status;;1;;1;0;Goscinny_1_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
14866;14866;;1466685402;Roleta50_slat angle indication;;5003;;1;0;;0;;;;;;
14867;14867;;1466685402;Roleta50_free address;;1;;1;0;;0;;;;;;
14868;14868;00;1579690215;Roleta51_up/down;;1;;1;0;;0;;;;;;
14869;14869;;1466685402;Roleta51_scenes;;5;;1;0;;0;;;;;;
14870;14870;00;1554381205;Roleta51_step/stop;;1;;1;0;;0;;;;;;
14871;14871;;1466685402;Roleta51_locking;;1;;1;0;;0;;;;;;
14872;14872;7B;1591333339;Roleta51_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};{"180":"zamknij","360":"otwórz","default":"inny"};;;
14873;14873;FF;1536160165;Roleta51_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":"inny"};;;
14874;14874;FF;1592779411;Roleta51_position indication;;5001;;1;0;;0;;;;;;
14875;14875;00;1592779411;Roleta51_moving status;;1;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
14876;14876;FF;1592779411;Roleta51_slat angle indication;;5003;;1;0;;0;;;{"0":"zamknij","180":"otwórz","default":"inny"};;;
14877;14877;;1466685402;Roleta51_free address;;1;;1;0;;0;;;;;;
14878;14878;00;1522252311;Roleta52_up/down;;1;;1;0;;0;;;;;;
14879;14879;;1466685402;Roleta52_scenes;;5;;1;0;;0;;;;;;
14880;14880;;1466685402;Roleta52_step/stop;;1;;1;0;;0;;;;;;
14881;14881;00;1592776890;Roleta52_locking;;1;;1;0;;0;;;;;;
14882;14882;;1466685402;Roleta52_slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};{"180":"otwórz","360":"zamknij","default":"inny"};;;
14883;14883;FF;1574795059;Roleta52_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14884;14884;FF;1592857140;Roleta52_position indication;;5001;;1;0;;0;;;;;;
14885;14885;00;1592857140;Roleta52_moving status;;1;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
14886;14886;;1466685402;Roleta52_slat angle indication;;5003;;1;0;;0;;;;;;
14887;14887;;1466685402;Roleta52_free address;;1;;1;0;;0;;;;;;
14888;14888;00;1519735125;Roleta53_up/down;;1008;;1;0;;0;;;;;;0
14889;14889;;1519214200;Roleta53_scenes;;5;;1;0;;0;;;;;;0
14890;14890;;1519214229;Roleta53_step/stop;;1007;;1;0;;0;;;;;;0
14891;14891;00;1519250109;Roleta53_locking;;1003;;1;0;;0;;;;;;0
14892;14892;;1519214312;Roleta53_force;;2;;1;0;;0;;;;;;0
14893;14893;FF;1519390379;Roleta53_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","50":"60%","100":"zamknięte","default":""};;;0
14894;14894;00;1592822458;Roleta53_position indication;;5001;;1;0;Oranżeria dach E_Rz_avg;0;;;;;;0
14895;14895;01;1592832814;Roleta53_ease indication;;1;;1;0;;0;;;;;;0
14898;14898;;1519141145;Roleta54_up/down;;1008;;1;0;;0;;;;;;0
14899;14899;;1519231890;Roleta54_scenes;;5;;1;0;;;;;;;;
14900;14900;;1519231890;Roleta54_step/stop;;1;;1;0;;;;;;;;
14901;14901;00;1519390365;Roleta54_locking;;1;;1;0;;;;;;;;
14902;14902;;1519231890;Roleta54_force;;2;;1;0;;;;;;;;
14903;14903;;1519231890;Roleta54_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14904;14904;00;1592822435;Roleta54_position indication;;5001;;1;0;Oranżeria dach E_Rz_avg;0;;;;;;0
14905;14905;01;1592832814;Roleta54_ease indication;;1;;1;0;;;;;;;;
14908;14908;;1519141162;Roleta55_up/down;;1008;;1;0;;0;;;;;;0
14909;14909;;1519231890;Roleta55_scenes;;5;;1;0;;;;;;;;
14910;14910;;1519231890;Roleta55_step/stop;;1;;1;0;;;;;;;;
14911;14911;;1519231890;Roleta55_locking;;1;;1;0;;;;;;;;
14912;14912;;1519231890;Roleta55_force;;2;;1;0;;;;;;;;
14913;14913;;1519231890;Roleta55_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14914;14914;00;1592822434;Roleta55_position indication;;5001;;1;0;Oranżeria dach E_Rz_avg;0;;;;;;0
14915;14915;01;1592832814;Roleta55_ease indication;;1;;1;0;;;;;;;;
14918;14918;;1519141175;Roleta56_up/down;;1008;;1;0;;0;;;;;;0
14919;14919;;1519231890;Roleta56_scenes;;5;;1;0;;;;;;;;
14920;14920;;1519231890;Roleta56_step/stop;;1;;1;0;;;;;;;;
14921;14921;;1519231890;Roleta56_locking;;1;;1;0;;;;;;;;
14922;14922;;1519231890;Roleta56_force;;2;;1;0;;;;;;;;
14923;14923;;1519231890;Roleta56_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14924;14924;00;1592822435;Roleta56_position indication;;5001;;1;0;Oranżeria dach E_Rz_avg;0;;;;;;0
14925;14925;01;1592832814;Roleta56_ease indication;;1;;1;0;;;;;;;;
14928;14928;;1519141193;Roleta57_up/down;;1008;;1;0;;0;;;;;;0
14929;14929;;1519231890;Roleta57_scenes;;5;;1;0;;;;;;;;
14930;14930;;1519231890;Roleta57_step/stop;;1;;1;0;;;;;;;;
14931;14931;;1519231890;Roleta57_locking;;1;;1;0;;;;;;;;
14932;14932;;1519231890;Roleta57_force;;2;;1;0;;;;;;;;
14933;14933;FF;1519390493;Roleta57_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14934;14934;00;1592822435;Roleta57_position indication;;5001;;1;0;Oranżeria dach W_Rz_avg;0;;;;;;0
14935;14935;01;1592832814;Roleta57_ease indication;;1;;1;0;;;;;;;;
14938;14938;00;1520957361;Roleta58_up/down;;1008;;1;0;;0;;;;;;0
14939;14939;;1519231890;Roleta58_scenes;;5;;1;0;;;;;;;;
14940;14940;;1519231890;Roleta58_step/stop;;1;;1;0;;;;;;;;
14941;14941;;1519231890;Roleta58_locking;;1;;1;0;;;;;;;;
14942;14942;00;1522667247;Roleta58_force;;2;;0;0;;;;;;;;
14943;14943;00;1520956946;Roleta58_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14944;14944;00;1592822458;Roleta58_position indication;;5001;;1;0;Oranżeria dach W_Rz_avg;0;;;;;;0
14945;14945;01;1592832814;Roleta58_ease indication;;1;;1;0;;;;;;;;
14948;14948;;1519141242;Roleta59_up/down;;1008;;1;0;;0;;;;;;0
14949;14949;;1519231890;Roleta59_scenes;;5;;1;0;;;;;;;;
14950;14950;;1519231890;Roleta59_step/stop;;1;;1;0;;;;;;;;
14951;14951;;1519231890;Roleta59_locking;;1;;1;0;;;;;;;;
14952;14952;;1519231890;Roleta59_force;;2;;1;0;;;;;;;;
14953;14953;;1519231890;Roleta59_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14954;14954;00;1592822434;Roleta59_position indication;;5001;;1;0;Oranżeria dach W_Rz_avg;0;;;;;;0
14955;14955;01;1592832815;Roleta59_ease indication;;1;;1;0;;;;;;;;
14958;14958;;1519141256;Roleta60_up/down;;1008;;1;0;;0;;;;;;0
14959;14959;;1519231890;Roleta60_scenes;;5;;1;0;;;;;;;;
14960;14960;;1519231890;Roleta60_step/stop;;1;;1;0;;;;;;;;
14961;14961;;1519231890;Roleta60_locking;;1;;1;0;;;;;;;;
14962;14962;;1519231890;Roleta60_force;;2;;1;0;;;;;;;;
14963;14963;;1519231890;Roleta60_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
14964;14964;00;1592822458;Roleta60_position indication;;5001;;1;0;Oranżeria dach W_Rz_avg;0;;;;;;0
14965;14965;01;1592832815;Roleta60_ease indication;;1;;1;0;;;;;;;;
15104;15104;;1467803364;Gabinet Szefa_Rp blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15105;15105;FF;1574789989;Gabinet Szefa_Rnp blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15106;15106;;1467803364;Salon_Główne_R blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15107;15107;;1467803364;Salon_Główne_Z blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15108;15108;FF;1589316961;Jadalnia_Rnp przy Kuchni blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15109;15109;FF;1560878425;Sypialnia_F_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;0
15110;15110;FF;1535392859;Sypialnia_Z_blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;0
15111;15111;;1467803364;Gabinet Pani_Rnp blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15112;15112;;1467803364;Gabinet Pani_F blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15113;15113;FF;1581964897;Kuchnia_Rnp na oknach blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15114;15114;;1467803364;Muzyczny_Ż blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15115;15115;3F;1468317787;Muzyczny_Ż slat position;;5003;;1;0;;0;;{"control":"vselect","icons":"1"};{"180":"otwórz","360":"zamknij","default":"inny"};;;
15116;15116;FF;1549659163;Jadalnia_Rnp przy drzewie blind position;;5001;;1;0;;0;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15117;15117;01;1592816098;Oranżeria dach W_up/down;;1;;1;0;;;;;;;;
15118;15118;;1519391693;Oranżeria dach W_scenes;;5;;1;0;;;;;;;;
15119;15119;01;1562924070;Oranżeria dach W_step/stop;;1;;1;0;;;;;;;;
15120;15120;;1519391693;Oranżeria dach W_locking;;1;;1;0;;;;;;;;
15121;15121;;1519391693;Oranżeria dach W_force;;1;;1;0;;;;;;;;
15122;15122;00;1537285065;Oranżeria dach W_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15123;15123;00;1592822459;Oranżeria dach W_position indication;;5001;;1;0;;0;;;;;;0
15124;15124;;1519391693;Oranżeria dach W_ease indication;;1;;1;0;;;;;;;;
15125;15125;01;1592816094;Oranżeria dach E_up/down;;1;;1;0;;;;;;;;
15126;15126;;1519391794;Oranżeria dach E_scenes;;5;;1;0;;;;;;;;
15127;15127;01;1556276970;Oranżeria dach E_step/stop;;1;;1;0;;;;;;;;
15128;15128;;1519391794;Oranżeria dach E_locking;;1;;1;0;;;;;;;;
15129;15129;;1519391794;Oranżeria dach E_force;;1;;1;0;;;;;;;;
15130;15130;00;1537285050;Oranżeria dach E_blind position;;5001;;1;0;;;;{"control":"vselect","icons":"1"};{"0":"otwarte","30":"30%","60":"60%","100":"zamknięte","default":""};;;
15131;15131;00;1592822458;Oranżeria dach E_position indication;;5001;;1;0;;0;;;;;;0
15132;15132;;1519391794;Oranżeria dach E_ease indication;;1;;1;0;;;;;;;;
15134;15134;00;1582134373;Rolety_all_locking;;1001;Blokuje wszystkie rolety;0;1;;0;;;;;;0
15146;15146;01;1592856255;Jadalnia_Rnp przy Kuchni 1/2 up/down;;1008;;1;0;;0;;;;;;0
15147;15147;01;1592856132;Jadalnia_Rnp przy Kuchni 2/2 up/down;;1008;;1;0;;0;;;;;;0
15205;15205;FF;1592856937;Gabinet Szefa_Rnp_position indication;;5001;;1;0;;0;;;;;;
15208;15208;;1467803862;Jadalnia_Rnp przy Kuchni position indication;;5001;;1;0;;0;;;;;;
15216;15216;;1467803936;Jadalnia_Rnp przy drzewie position indication;;5001;;1;0;;0;;;;;;
15304;15304;00;1592856938;Gabinet Szefa_Rp moving status;;1011;;1;0;Gabinet_Sz_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15305;15305;00;1592856937;Gabinet Szefa_Rnp moving status;;1011;;1;0;Gabinet_Sz_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15306;15306;00;1592841704;Salon_Główne_R moving status;;1011;;1;0;Salon_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15307;15307;;1467805602;Salon_Główne_Z moving status;;1011;;1;0;Salon_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15308;15308;00;1592856328;Jadalnia_Rnp przy Kuchni moving status;;1011;;1;0;Jadalnia_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15309;15309;00;1592856116;Sypialnia_F_moving status;;1011;;1;0;Sypialnia_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15310;15310;00;1592856117;Sypialnia_Z_moving status;;1011;;1;0;Sypialnia_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15311;15311;00;1592856397;Gabinet Pani_Rnp moving status;;1011;;1;0;Gabinet_P_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15312;15312;;1467805720;Gabinet Pani_Z moving status;;1011;;1;0;Gabinet_P_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15313;15313;00;1592857435;Kuchnia_Rnp na oknach moving status;;1011;;1;0;Kuchnia_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15314;15314;00;1592856469;Muzyczny_Ż na oknach moving status;;1011;;1;0;Muzyczny_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15315;15315;00;1592856266;Jadalnia_Rnp przy drzewie moving status;;1011;;1;0;Jadalnia_ms_or;0;;;{"0":"r","1":"R","default":""};;;0
15316;15316;00;1592856938;Gabinet Szefa moving status;;1001;;1;0;;0;;;;;;0
15317;15317;00;1592856398;Gabinet Pani moving status;;1001;;1;0;;0;;;;;;0
15318;15318;00;1592857436;Kuchnia moving status;;1001;;1;0;;0;;;;;;0
15319;15319;00;1592856329;Jadalnia moving status;;1001;;1;0;;0;;;;;;0
15320;15320;00;1592841705;Salon moving status;;1001;;1;0;;0;;;;;;0
15321;15321;00;1592856117;Sypialnia moving status;;1001;;1;0;;0;;;;;;0
15322;15322;00;1592856469;Muzyczny moving status;;1001;;1;0;;0;;;;;;0
15323;15323;00;1592857282;Gościnny 1 moving status;;1001;;1;0;;0;;;;;;0
15324;15324;00;1592368971;Gościnny z aneksem moving status;;1001;;1;0;;0;;;;;;0
15325;15325;00;1543705909;Salon radiowe moving status;;1001;;1;0;;0;;;;;;0
15326;15326;;1536161781;Oranżeria Ip moving status;;1001;;1;0;;0;;;;;;0
15327;15327;;1536161822;Oranżeria E0 moving status;;1001;;1;0;;0;;;;;;0
15330;15330;0E7E;1592388562;Temperatura_Garaż w rozdzielnicy;°C;9;;1;0;;0;;;;;;
15358;15358;1826;1592859315;Frost ALARM down level;;9001;;1;0;;0;3600;;;;;0
15359;15359;1832;1588144925;Frost ALARM up level;;9001;;1;0;;0;3600;;;;;0
16385;16385;01;1541260412;;;1;;1;0;;;;;;;;
16399;16399;450DF4A0;1541603444;;;14;;1;0;;;;;;;;
16416;16416;46A9E4AC;1541603334;;;14;;1;0;;;;;;;;
18433;18433;01;1541260400;;;1;;1;0;;;;;;;;
18434;18434;01;1541260463;;;1;;1;0;;;;;;;;
28672;28672;25B1;1592857867;Licznik 1_Napięcie fazowe L1;V;9;;1;0;;0;;;;;;0
28673;28673;25B1;1592856562;Licznik 1_Napięcie fazowe L2;V;9;;1;0;;0;;;;;;0
28674;28674;25D4;1592859145;Licznik 1_Napięcie fazowe L3;V;9;;1;0;;0;;;;;;0
28675;28675;00B3;1592855294;Licznik 1_Natężenie prądu L1;A;9;;1;0;;0;;;;;;0
28676;28676;03CB;1592856896;Licznik 1_Natężenie prądu L2;A;9;;1;0;;0;;;;;;0
28677;28677;004B;1592850809;Licznik 1_Natężenie prądu L3;A;9;;1;0;;0;;;;;;0
28678;28678;2D0E;1592855296;Licznik 1_Moc czynna L1;W;9;;1;0;;0;;;;;;0
28679;28679;3EA1;1592857923;Licznik 1_Moc czynna L2;W;9;;1;0;;0;;;;;;0
28680;28680;1D28;1592859600;Licznik 1_Moc czynna L3;W;9;;1;0;;0;;;;;;0
28681;28681;0FE9;1592855297;Licznik 1_Moc bierna L1;var;9;;1;0;;0;;;;;;0
28682;28682;2CB0;1592857923;Licznik 1_Moc bierna L2;var;9;;1;0;;0;;;;;;0
28683;28683;0693;1592850824;Licznik 1_Moc bierna L3;var;9;;1;0;;0;;;;;;0
28684;28684;0064;1592855298;Licznik 1_Współczynnik mocy L1;;9;;1;0;;;;;;;;
28685;28685;0063;1592851627;Licznik 1_Współczynnik mocy L2;;9;;1;0;;;;;;;;
28686;28686;0062;1592859175;Licznik 1_Współczynnik mocy L3;;9;;1;0;;;;;;;;
28687;28687;441D;1592857924;Licznik 1_Całkowita moc układu;W;9;;1;0;;0;;;;;;0
28688;28688;2D6E;1592857924;Licznik 1_Całkowita moc bierna układu;var;9;;1;0;;0;;;;;;0
28689;28689;0063;1592855275;Licznik 1_Współczynnik mocy układu;;9;;1;0;;;;;;;;
28690;28690;14E1;1585821516;Licznik 1_Częstotliwość napięć zasilania;Hz;9;;1;0;;0;;;;;;0
28691;28691;2CF2;1592858774;Licznik 1_Napięcie międzyfazowe L1-L2;V;9;;1;0;;0;;;;;;0
28692;28692;2D02;1592859567;Licznik 1_Napięcie międzyfazowe L2-L3;V;9;;1;0;;0;;;;;;0
28693;28693;2CFE;1592859147;Licznik 1_Napięcie międzyfazowe L3-L1;V;9;;1;0;;0;;;;;;0
28694;28694;037F;1592852043;Licznik 1_Prąd przewodu zerowego;A;9;;1;0;;0;;;;;;0
28695;28695;0125;1592859582;Licznik 1_Współczynnik zawartości harmonicznych napięcia L1-N;%;9;;1;0;;;;;;;;
28696;28696;0176;1592859568;Licznik 1_Współczynnik zawartości harmonicznych napięcia L2-N;%;9;;1;0;;;;;;;;
28697;28697;01FE;1592859582;Licznik 1_Współczynnik zawartości harmonicznych napięcia L3-N;%;9;;1;0;;;;;;;;
28698;28698;02AE;1592859568;Licznik 1_Harmoniczne prądu fazy 1;%;9;;1;0;;;;;;;;
28699;28699;071E;1592859529;Licznik 1_Harmoniczne prądu fazy 2;%;9;;1;0;;;;;;;;
28700;28700;15E8;1592859583;Licznik 1_Harmoniczne prądu fazy 3;%;9;;1;0;;;;;;;;
28701;28701;0000;1585821501;Licznik 1_Harmoniczna napięcia międzyfazowego L1-L2;%;9;;1;0;;;;;;;;
28702;28702;01;1541868811;Licznik 1_Harmoniczna napięcia międzyfazowego L2-L3;%;9;;1;0;;;;;;;;
28703;28703;01;1541868811;Licznik 1_Harmoniczna napięcia międzyfazowego L3-L1;%;9;;1;0;;;;;;;;
28704;28704;64EE;1592859586;Licznik 1_Całkowita energia czynna;kWh;9;;1;0;;0;;;;;;0
28705;28705;4C6D;1592859586;Licznik 1_Całkowita energia bierna;kvarh;9;;1;0;;0;;;;;;0
28948;28948;0000;1592463075;PEGO_Mieszkalna - Room humidity;%;7;range from 0..99%, resolution 1%, values > 99% indicate probe faulty;1;0;;;;;;;;
28949;28949;00;1592463075;PEGO_Mieszkalna - External humidification consent 0-10V;;5001;range from 0..100%, resolution 1%;1;0;;;;;;;;
28950;28950;0000;1592463075;PEGO_Mieszkalna - Ambient temperature;°C;9;range from -45..100°C, resolution 1°C, values > 99°C indicate probe faulty;1;0;;;;;;;;
28951;28951;0000;1592463075;PEGO_Mieszkalna - Channel humidity;%;7;range from 0..99%, resolution 1%, values > 99% indicate probe faulty;1;0;;;;;;;;
28952;28952;0000;1592463075;PEGO_Mieszkalna - Current read by T.A.;A;9;range from 0.0..64.0A, resolution 0.1A;1;0;;;;;;;;
28953;28953;00;1592463075;PEGO_Mieszkalna - Percentage of actual steam production (calculated);;5001;range from 0..100%, resolution 1%;1;0;;;;;;;;
28954;28954;1E;1592463075;PEGO_Mieszkalna - Temperature setpoint;°C;5;range from 0.1..HSE, resolution 0.1°C;1;0;;;;;;;;
28955;28955;2D;1592463075;PEGO_Mieszkalna - Humidity setpoint;;5001;range from 0..HSE, resolution 1%;1;0;;;;;;;;
28956;28956;B2;1592463075;PEGO_Mieszkalna - Pr - Steam output percentage;;5001;range from 20..100%, resolution 1%;1;0;;;;;;;;
28957;28957;1C;1592463075;PEGO_Mieszkalna - bP - proportional band;;5001;range from 1..20%, resolution 1%;1;0;;;;;;;;
28958;28958;BF;1592463075;PEGO_Mieszkalna - StC - Channel humidity setpoint;;5001;range from 25..99%, resolution 1%;1;0;;;;;;;;
28959;28959;33;1592463075;PEGO_Mieszkalna - r0 - Channel humidity differential;;5001;range from 1..(StC -20)%, resolution 1%;1;0;;;;;;;;
28960;28960;00C8;1592463076;PEGO_Mieszkalna - r1 - temperature differential;°C;9;range from 0.2..10.0°C, resolution 0.1°C;1;0;;;;;;;;
28961;28961;00C8;1592463076;PEGO_Mieszkalna - S0 - deconcentration discharge duration;s;9;range from 0.1..12.7s, resolution 0.1s;1;0;;;;;;;;
28962;28962;0F;1592463076;PEGO_Mieszkalna - S2 - deconcentration discharge interval;min;5;range from 1..250min, resolution 1min;1;0;;;;;;;;
28963;28963;02;1592463076;PEGO_Mieszkalna - S3 - Electrode activ. delay after discharge;sec;5;range from 1..12s, resolution 1s;1;0;;;;;;;;
28964;28964;01;1592463076;PEGO_Mieszkalna - S4 - water discharge due to inactivity;h;5;range from 1..24h, resolution 1h;1;0;;;;;;;;
28965;28965;0046;1592463076;PEGO_Mieszkalna - S5 - min. current differential for loads;A;9;range from 0.2..10A, resolution 0.1A;1;0;;;;;;;;
28966;28966;3F;1592463076;PEGO_Mieszkalna - S6 - Percentage of overcurrent due to discharge;;5001;range from 1..50%, resolution 1%;1;0;;;;;;;;
28967;28967;0032;1592463076;PEGO_Mieszkalna - S7 - duration of discharge due to overcurrent;s;9;range from 0.1..50.0s, resolution 0.1s;1;0;;;;;;;;
28968;28968;000A;1592463076;PEGO_Mieszkalna - S8 - Min. filling current differential;A;9;range from 0.0..5.0A, resolution 0.1A (0: loading by steps);1;0;;;;;;;;
28969;28969;00;1592463076;PEGO_Mieszkalna - S9 - operation setting;;5;range from 0..8, resolution 1;1;0;;;;;;;;
28970;28970;01;1592463076;PEGO_Mieszkalna - S10 - discharge test;;1;0: disabled, 1: enabled;1;0;;;;;;;;
28971;28971;00;1592463076;PEGO_Mieszkalna - CA1 - Room humidity probe calibration;%;6;range from -20..20%, resolution 1%;1;0;;;;;;;;
28972;28972;00;1592463076;PEGO_Mieszkalna - CA2 - Channel humidity probe calibration;%;6;range from -20..20%, resolution 1%;1;0;;;;;;;;
28973;28973;0000;1592463076;PEGO_Mieszkalna - CA3 - Room temperature probe calibration;°C;9;range from -10.0..10.0°C, resolution 0.1°C;1;0;;;;;;;;
28974;28974;0A;1592463076;PEGO_Mieszkalna - t1 - Humidifier restart delay;sec;5;range from 0..240s, resolution 1s;1;0;;;;;;;;
